,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
1297,2019-02-06,"75 FERNDALE, HUNTSTOWN, CLONSILLA DUBLIN 15",Dublin 15,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4169108,53.4004102,75,Ferndale,Huntstown,,County Dublin,D15 VW8K
1298,2019-02-06,"77 ESKER WOOD DR, LUCAN, DUBLIN",,Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.428414099999999,53.3518057,77,Esker Wood Drive,Ballyowen,,County Dublin,K78 EP22
1299,2019-02-06,"8 BRAEMOR AVE, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,121110.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2617723,53.3007941,8,Braemor Avenue,Rathmines Little,Dublin 14,County Dublin,D14 F766
1300,2019-02-06,"8 LISLE RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,244000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.316941799999999,53.3200967,8,Lisle Road,Crumlin,,County Dublin,D12 Y6Y6
1301,2019-02-06,"8 SHANBOLEY RD, SANTRY, DUBLIN 9",Dublin 9,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2404711,53.3895445,8,Shanboley Road,Whitehall,Dublin 9,County Dublin,D09 RH24
1302,2019-02-06,"9 PARK COURT, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,440000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.216248,53.3266909,9,Park Court,,Dublin 4,County Dublin,D04 A257
1303,2019-02-06,"ST JOSEPHS, LEOPARDSTOWN RD, DUBLIN 18",Dublin 18,Dublin,650000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1972301,53.2747548,,Silver Pines,Galloping Green South,,County Dublin,
1304,2019-02-06,"UNIT 1, 23 YORK ROAD, RATHMINES",Dublin 6,Dublin,1000000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.268136699999999,53.3180591,23,York Road,Rathmines,,County Dublin,D06 YH93
1305,2019-02-06,"WIMBLETOWN HOUSE, WIMBLETOWN, BALLYBOUGHAL",,Dublin,535000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.242075499999999,53.5313084,,,Wimbletown,,County Dublin,
1306,2019-02-07,"101 BALLYSHANNON RD, KILMORE WEST, DUBLIN 15",Dublin 5,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2277586,53.3932712,101,Ballyshannon Road,Kilmore,Dublin 5,County Dublin,D05 AY79
1307,2019-02-07,"117 TYMON CRESCENT, OLDBAWN, TALLAGHT DUBLIN 24",Dublin 24,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3682301,53.2799098,117,Tymon Crescent,Oldbawn,Dublin 24,County Dublin,D24 P60W
1308,2019-02-07,"12 WELLINGTON LODGE, SERPENTINE AVE, BALLSBRIDGE DUBLIN 4",Dublin 4,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2250196,53.32894530000001,,Serpentine Avenue,Ballsbridge,Dublin 4,County Dublin,
1309,2019-02-07,"134 THE MAPLES, BIRD AVENUE, CLONSKEAGH",,Dublin,965000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2395758,53.30590729999999,134,The Maples,Farranboley,,County Dublin,
1310,2019-02-07,"146 TRITONVILLE RD, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,12500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2218711,53.3320571,146,Tritonville Road,,Dublin 4,County Dublin,D04 DK81
1311,2019-02-07,"154 ROYAL CANAL COURT, ROYAL CANAL WAY, ASHTOWN",,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.326178,53.37608350000001,,,,,County Dublin,
1312,2019-02-07,"16 Hampton, Grace Park Road, Drumcondra",,Dublin,788547.0,No,Yes,New Dwelling house /Apartment,,-6.244793,53.376076,,Grace Park Road,Whitehall,,County Dublin,
1313,2019-02-07,"16 White Pines Meadow, Stocking Avenue, Rathfarnham",Dublin 16,Dublin,365639.0,No,Yes,New Dwelling house /Apartment,,-6.3143767,53.2733444,,,Schollarstown,,County Dublin,
1314,2019-02-07,"184 DOWNPATRICK RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,263000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3054726,53.3263382,184,Downpatrick Road,,Dublin 12,County Dublin,D12 A3K8
1315,2019-02-07,"19 SUNCROFT DRIVE, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,215000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.405067499999999,53.2805931,19,Suncroft Drive,Jobstown,,County Dublin,D24 W9T4
1316,2019-02-07,"2 Clonrath Park, Skerries Road, Lusk",,Dublin,334802.0,No,Yes,New Dwelling house /Apartment,,-6.164223199999999,53.5319059,2,Clonrath Avenue,Greatcommon,,County Dublin,
1317,2019-02-07,"2 FOSTER PLACE NORTH, NORTH STRAND, DUBLIN 3",Dublin 3,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.24576,53.3587387,2,Foster Place North,Ballybough,Dublin 3,County Dublin,D03 FC62
1318,2019-02-07,"201 HAMPTON LODGE, GRACE PARK RD, DUBLIN 9",Dublin 9,Dublin,288000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.244793,53.376076,,Grace Park Road,Whitehall,,County Dublin,
1319,2019-02-07,"21 OAKLAND PARK, SWORDS, DUBLIN",,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2177304,53.4574492,21,Oaklands Park,Swords Demesne,,County Dublin,K67 X063
1320,2019-02-07,"23 LEESON PARK AVE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,921500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.247108,53.32669010000001,23,Leeson Park Avenue,Ranelagh,Dublin 6,County Dublin,D06 E788
1321,2019-02-07,"23 White Pines Meadow, Stocking Avenue, Rathfarnham",Dublin 16,Dublin,374449.34,No,Yes,New Dwelling house /Apartment,,-6.3143767,53.2733444,,,Schollarstown,,County Dublin,
1322,2019-02-07,"24, CASEMENT DRIVE, FINGLAS DUBLIN 11",Dublin 11,Dublin,84000.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.3072808,53.3927273,24,Casement Drive,,,County Dublin,D11 C6H0
1323,2019-02-07,"29 CASTLEVIEW LAWNS, SWORDS, DUBLIN",,Dublin,200000.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.2408058,53.47154760000001,29,Castleview Lawns,Broadmeadow,,County Dublin,K67 XP80
1324,2019-02-07,"3 C�L NA GR�INE, AN  TSEANBH�BH�N, TAMHLACHT �TH CLIATH 24",Dublin 24,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3658454,53.2854135,,,Tallaght,,County Dublin,
1325,2019-02-07,"30 BEECHFILED MEADOWS, CASTAHEANY, CLONEE",Dublin 15,Dublin,235000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.436659,53.405649,30,Beechfield Meadows,Castaheany,,County Dublin,D15 N8W7
1326,2019-02-07,"33 HARDIMAN RD, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,475000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.252904399999999,53.371776,94,Drumcondra Road Upper,Drumcondra,Dublin 9,County Dublin,D09 EV56
1327,2019-02-07,"41 VENETIAN HALL, HOWTH RD, KILLESTER DUBLIN 5",Dublin 5,Dublin,147500.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.1991765,53.37463260000001,,Howth Road,Clontarf East,Dublin 5,County Dublin,
1328,2019-02-07,"43 BELVILLE, AILESBURY RD, DUBLIN 4",Dublin 4,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.230273800000001,53.3185099,,Ailesbury Road,Ballsbridge,Dublin 4,County Dublin,
1329,2019-02-07,"44 COLLINSTOWN GROVE, CLONDALKIN, DUBLIN",Dublin 22,Dublin,208000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.393776,53.3378652,44,Collinstown Grove,Raheen,Dublin 22,County Dublin,D22 K033
1330,2019-02-07,"45 MAIESTON, SANTRY CROSS, BALLYMUN DUBLIN 11",Dublin 11,Dublin,189000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.264628099999999,53.40028969999999,,,Santry,,County Dublin,
1331,2019-02-07,"46 RIALTO COURT, RIALTO ST, RIALTO DUBLIN 8",Dublin 8,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.296629299999999,53.3381005,46,Rialto Court,Saint James' (part of Phoenix Park),Dublin 8,County Dublin,
1332,2019-02-07,"49A ORWELL PARK, RATHGAR, DUBLIN 6",Dublin 6,Dublin,1500000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.268667799999999,53.3073604,6,Orwell Park,,,County Dublin,D06 K0E3
1333,2019-02-07,"5 PALMERS COPSE, PALMERSTOWN MANOR, PALMERSTOWN DUBLIN 20",Dublin 20,Dublin,337000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.384578299999999,53.3485282,5,Palmers Copse,,,County Dublin,D20 YH73
1334,2019-02-07,"57 wilkins court, limekiln lane",Dublin 12,Dublin,422907.0,No,Yes,New Dwelling house /Apartment,,-6.331079,53.3093748,,Limekiln Lane,Whitehall,,County Dublin,
1335,2019-02-07,"58 SHELBOURNE PARK, SOUTH LOTTS RD, RINGSEND DUBLIN 4",Dublin 4,Dublin,378000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2304604,53.3404699,,South Lotts Road,,Dublin 4,County Dublin,
1336,2019-02-07,"6 WATERSIDE GROVE SWORDS RD, MALAHIDE, DUBLIN",,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.199047999999999,53.4520434,6,Waterside Grove,,,County Dublin,K36 V525
1337,2019-02-07,"63 THE WATER RILL, WATERSIDE, SWORDS RD",Dublin 9,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2003961,53.4516526,,,,,County Dublin,
1338,2019-02-07,"66 GOLDENBRIDGE AVE, INCHICORE, DUBLIN 8",,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3111107,53.3377636,66,Goldenbridge Avenue,Inchicore,Dublin 8,County Dublin,D08 H0C5
1339,2019-02-07,"7  Longview Square, Miller Glen, Swords",,Dublin,301904.18,No,Yes,New Dwelling house /Apartment,,-6.242721899999999,53.4716715,,Longview Avenue,Oldtown,,County Dublin,
1340,2019-02-07,"78 NORTHUMBERLAND RD, DUBLIN 4, DUBLIN",Dublin 4,Dublin,1600000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2360558,53.333853,78,Northumberland Road,Ballsbridge,Dublin 4,County Dublin,D04 Y5C2
1341,2019-02-07,"8 CASTLEGRANGE LAWN, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4238594,53.3222151,8,Castlegrange Lawns,Deansrath,,County Dublin,
1342,2019-02-07,"9 HAWTHORN TERRACE, EAST WALL, DUBLIN 3",Dublin 3,Dublin,337000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.237840299999999,53.3538815,9,Hawthorn Terrace,,,County Dublin,D03 W218
1343,2019-02-07,"9 Longview Square, Millers Glen, Swords",,Dublin,286343.61,No,Yes,New Dwelling house /Apartment,,-6.2435656,53.4749971,9,Longview Square,Oldtown,,County Dublin,
1344,2019-02-07,"Apartment 11, Greygates Hall, Roebuck Avenue",,Dublin,562250.0,No,Yes,New Dwelling house /Apartment,,-6.2051407,53.297717,,Stillorgan Road,Merrion,,County Dublin,
1345,2019-02-08,"1 Diswellstown Court, Castleknock, Dublin 15",Dublin 15,Dublin,458149.0,No,Yes,New Dwelling house /Apartment,,-6.3833107,53.3679506,1,Diswellstown Court,Diswellstown,Dublin 15,County Dublin,
1346,2019-02-08,"10 ST ITAS RD, DUBLIN 9, DUBLIN",Dublin 9,Dublin,580000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2647809,53.3719694,10,Botanic Avenue,Botanic,Dublin 9,County Dublin,
1347,2019-02-08,"10 ST VINCENTS PARK, TEMPLE HILL, BLACKROCK",,Dublin,538000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.171463999999999,53.295945,10,Saint Vincent's Park,Seapoint,,County Dublin,A94 X489
1348,2019-02-08,"101 DORNEY COURT, SHANKILL, DUBLIN 18",Dublin 18,Dublin,438000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1211136,53.23277299999999,,Dorney Court,,,County Dublin,
1349,2019-02-08,"11 ANNAMOE DRIVE, CABRA, DUBLIN 7",Dublin 7,Dublin,192000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2867204,53.3588544,11,Annamoe Drive,Cabra East,Dublin 7,County Dublin,D07 KA09
1350,2019-02-08,"11 THE PARK, PHEASANT RUN, CLONEE DUBLIN 15",Dublin 15,Dublin,322000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4189026,53.4055798,11,The Park,,,County Dublin,D15 V26H
1351,2019-02-08,"11 VIOLET HILL DR, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,433000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2850684,53.3776062,11,Violet Hill Drive,Glasnevin,Dublin 11,County Dublin,D11 W2A3
1352,2019-02-08,"110 THE MALTINGS, BONHAM ST, DUBLIN 8",Dublin 8,Dublin,192500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2839811,53.3453687,,Bonham Street,Usher's Island,Dublin 8,County Dublin,
1353,2019-02-08,"112 CARLTON COURT, SWORDS, DUBLIN",,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2215094,53.45164949999999,112,Carlton Court,Miltonsfields,,County Dublin,K67 N471
1354,2019-02-08,"12 ELDER HEATH WALK, ELDER HEATH, KILTIPPER ROAD",Dublin 24,Dublin,268722.0,No,Yes,New Dwelling house /Apartment,,-6.383513,53.2724217,12,Elder Heath Walk,Kiltipper,,County Dublin,
1355,2019-02-08,"12 GROSVENOR LODGE, RATHMINES, DUBLIN 6",Dublin 6,Dublin,434600.0,No,No,Second-Hand Dwelling house /Apartment,,-6.271052600000001,53.32433260000001,12,Grosvenor Lodge,Rathmines,,County Dublin,D06 RR20
1356,2019-02-08,"12 STATION COURT, DONABATE, DUBLIN",,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1497696,53.4850096,,Station Court,Ballalease West,,County Dublin,
1357,2019-02-08,"120 LARKFIELD GARDENS, HAROLDS CROSS, DUBLIN 6W",,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2898409,53.3166211,120,Larkfield Gardens,,Dublin 6W,County Dublin,D6W DA22
1358,2019-02-08,"14 CARRICKBRACK HEATH, SUTTON, DUBLIN 13",Dublin 13,Dublin,825000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.100199,53.3815143,14,Carrickbrack Heath,Howth Demesne,Dublin 13,County Dublin,D13 R5P1
1359,2019-02-08,"14 Somerton Way, Newcastle Road, Lucan",,Dublin,325991.18,No,Yes,New Dwelling house /Apartment,,-6.4536868,53.34251889999999,14,Somerton Way,Finnstown,,County Dublin,
1360,2019-02-08,"140 LIOSCIAN, SWORDS, DUBLIN",,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2435028,53.4639074,140,Rathbeale Road,Mooretown,,County Dublin,K67 YK64
1361,2019-02-08,"15 FAIRLAWN PARK, FINGLAS SOUTH, DUBLIN 11",Dublin 11,Dublin,217000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2924289,53.3814542,15,Fairlawn Park,Finglas South,,County Dublin,D11 HWP9
1362,2019-02-08,"15 Grangeabbey, Abbey Road, Monkstown",,Dublin,563876.65,No,Yes,New Dwelling house /Apartment,,-6.160457000000001,53.2827289,15,Grangeabbey,Kill of the Grange,,County Dublin,A94 AW63
1363,2019-02-08,"15 The Close, Scholarstown Wood, Scholarstown Road",Dublin 16,Dublin,462555.0,No,Yes,New Dwelling house /Apartment,,-6.301150799999999,53.2793603,,Scholarstown Road,Edmondstown,,County Dublin,
1364,2019-02-08,"151 KINGS COURT, PARNELL ST, DUBLIN",Dublin 1,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2605165,53.352903,,,Rotunda,Dublin 1,County Dublin,
1365,2019-02-08,"154 HOWTH RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,1250000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2081293,53.3704946,154,Howth Road,Clontarf,Dublin 3,County Dublin,D03 E5X7
1366,2019-02-08,"156 HARMONSTOWN RD, ARTANE, DUBLIN 5",Dublin 5,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1864123,53.3811411,156,Harmonstown Road,Harmonstown,,County Dublin,D05 K039
1367,2019-02-08,"16 Enderly, Cunningham Drive, Dalkey",,Dublin,1850220.0,No,Yes,New Dwelling house /Apartment,,-6.1061184,53.2737106,,Cunningham Drive,Dalkey,,County Dublin,
1368,2019-02-08,"17 WEIR HOUSE RIVERVIEW, RICHMOND RD DUBLIN 3, DUBLIN 3",Dublin 3,Dublin,237500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2461398,53.3639817,,Richmond Road,Ballybough,,County Dublin,3
1369,2019-02-08,"171 COMERAGH RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3270447,53.3288172,171,Comeragh Road,,Dublin 12,County Dublin,D12 EK76
1370,2019-02-08,"18 SMITH VILLAS, YORK RD, DUN LAOGHAIRE",,Dublin,202500.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.143491099999999,53.29125250000001,,York Road,Dún Laoghaire,,County Dublin,
1371,2019-02-08,"18 TRINITY PLAZA, TARA ST, DUBLIN 2",Dublin 2,Dublin,432000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.254840199999999,53.3457282,,Tara Street,,Dublin 2,County Dublin,
1372,2019-02-08,"18 TURVEY GROVE, DONABATE, DUBLIN",,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.154878900000001,53.4867834,18,Turvey Grove,Ballalease West,,County Dublin,K36 K160
1373,2019-02-08,"19 GLENGARRIFF PARADE, PHIBSBOROUGH, DUBLIN",Dublin 7,Dublin,485000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2656369,53.3609245,19,Glengarriff Parade,,,County Dublin,D07 WD35
1374,2019-02-08,"190 ARDMORE DR, ARTANE, DUBLIN 5",Dublin 5,Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.222657099999999,53.3872641,190,Ardmore Drive,,Dublin 5,County Dublin,D05 V093
1375,2019-02-08,"2 ASH PARK HEATH, LUCAN, DUBLIN",,Dublin,365500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.434400999999999,53.3462408,2,Ash Park Heath,Esker South,,County Dublin,K78 HW63
1376,2019-02-08,"2 ELM HOUSE, MESPIL ESTATE, DUBLIN 2",Dublin 4,Dublin,295000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2506546,53.3320386,,Sussex Road,,,County Dublin,4
1377,2019-02-08,"2 Larkfield Dale, Clay Farm, Leopardstown",,Dublin,480176.0,No,Yes,New Dwelling house /Apartment,,-6.1996135,53.2574225,2,Larkfield Place,Ballyogan,Dublin 18,County Dublin,D18 XE02
1378,2019-02-08,"20 BREMORE PASTURES AVE, BALBRIGGAN, DUBLIN",,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2112297,53.6113922,20,Bremore Pastures Avenue,Clogheder,,County Dublin,K32 AH97
1379,2019-02-08,"20 CARDY ROCK AVE, CARDY ROCK VIEW, BALBRIGGAN",,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1918747,53.61853139999999,20,Cardy Rock Avenue,Tankardstown,,County Dublin,K32 N778
1380,2019-02-08,"20 NEWHAVEN AVE, BALBRIGGAN, DUBLIN",,Dublin,199950.0,No,No,Second-Hand Dwelling house /Apartment,,-6.208499499999999,53.6163219,20,Newhaven Avenue,Bremore,,County Dublin,K32 EP30
1381,2019-02-08,"20 SHANDON CRESCENT, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2807591,53.3646136,20,Shandon Crescent,,,County Dublin,D07 KX2C
1382,2019-02-08,"24-27 Collinstown Grove, Clondalkin",Dublin 22,Dublin,100000.0,No,Yes,New Dwelling house /Apartment,,-6.3941348,53.3381745,24,Collinstown Grove,Raheen,,County Dublin,
1383,2019-02-08,"24 TRINITY PLAZA, TARA ST, DUBLIN 2",Dublin 2,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.254932999999999,53.345754,37/39,Tara Street,,,County Dublin,
1384,2019-02-08,"25 Beltree Avenue, Beltree, Clongriffin",Dublin 13,Dublin,338834.0,No,Yes,New Dwelling house /Apartment,,-6.1539471,53.4061654,25,Belltree Avenue,Donaghmede,,County Dublin,D13 T6CV
1385,2019-02-08,"26 SHANVARNA RD, SANTRY, DUBLIN 9",Dublin 9,Dublin,244000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.244928600000001,53.3891156,26,Shanvarna Road,Whitehall,Dublin 9,County Dublin,D09 RT72
1386,2019-02-08,"27 OAK DRIVE, ROYAL OAK, SANTRY",Dublin 9,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.238629800000001,53.4006875,27,Oak Drive,,Dublin 9,County Dublin,D09 FY92
1387,2019-02-08,"27A MILLBROOK RD, KILBARRACK, DUBLIN 13",Dublin 13,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.179048300000001,53.39178820000001,13,Millbrook Road,Donaghmede,Dublin 13,County Dublin,D13 N2C7
1388,2019-02-08,"29 FRANKFORT AVE, RATHGAR, DUBLIN 6",Dublin 6,Dublin,850000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2670311,53.3162251,29,Frankfort Avenue,Rathfarnham,Dublin 6,County Dublin,D06 C6Y2
1389,2019-02-08,"29 WELLINGTON LODGE, SERPENTINE AVE, BALLSBRIDGE DUBLIN 4",Dublin 4,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2250196,53.32894530000001,,Serpentine Avenue,Ballsbridge,Dublin 4,County Dublin,
1390,2019-02-08,"3 Rathmill Glen, Rathmill Manor, Rathcoole",,Dublin,348018.0,No,Yes,New Dwelling house /Apartment,,-6.4826697,53.2767437,3,Rathmill Glen,Crockshane,,County Dublin,
1391,2019-02-08,"3 SANDYFORD HALL GROVE, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,447000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2131284,53.2611268,3,Sandyford Hall Drive,Murphystown,Dublin 18,County Dublin,D18 T2V4
1392,2019-02-08,"3 THE LINNETT, BARNAGEERAGH COVE, SKERRIES",,Dublin,358000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1385885,53.58478479999999,3,Linnett,Barnageera,,County Dublin,K34 CA29
1393,2019-02-08,"31 ANNFIELD DR, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,267500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4060342,53.3742662,31,Annfield Drive,Porterstown,Dublin 15,County Dublin,D15 W3W5
1394,2019-02-08,"31 St Pancras Avenue, Mount Tallant Avenue, Terenure",Dublin 6w,Dublin,801762.0,No,Yes,New Dwelling house /Apartment,,-6.2819338,53.3162408,31,Saint Pancras Avenue,,,County Dublin,
1395,2019-02-08,"32 ESKER MANOR LUCAN, DUBLIN",,Dublin,204000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4385071,53.3492608,32,Esker Manor,Glebe,,County Dublin,
1396,2019-02-08,"34 BOWBRIDGE PLACE, DUBLIN 8",Dublin 8,Dublin,280000.0,Yes,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
1397,2019-02-08,"34 THE PADDOCKS SQ, LUCAN, DUBLIN",,Dublin,272000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.459482899999999,53.348116,34,The Paddocks Drive,Adamstown,,County Dublin,K78 DK76
1398,2019-02-08,"35 WOODLAWN PARK DR, FIRHOUSE, DUBLIN",Dublin 24,Dublin,381155.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3371619,53.2840182,35,Woodlawn Park Drive,Tymon South,Dublin 24,County Dublin,D24 TH6D
1399,2019-02-08,"36 BOWBRIDGE PLACE, DUBLIN 8",Dublin 8,Dublin,280000.0,Yes,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
1400,2019-02-08,"37 SYNGE ST, PORTOBELLO, DUBLIN 8",Dublin 8,Dublin,1400000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.266767,53.333101,37,Synge Street,Saint Kevin's,Dublin 8,County Dublin,D08 P3Y9
1401,2019-02-08,"39 Ashfield Avenue, Ridgewood, Swords",,Dublin,356380.0,No,Yes,New Dwelling house /Apartment,,-6.2525131,53.44959,39,Ashfield Avenue,Rathingle,,County Dublin,K67 N5C0
1402,2019-02-08,"4 GLENTWORTH PARK, ARD NA GREINE, MALAHIDE RD DUBLIN 13",Dublin 13,Dublin,360000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1807243,53.3956283,4,Glentworth Park,,Dublin 13,County Dublin,D13 NY28
1403,2019-02-08,"40 CREMORE HEIGHTS, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2751939,53.3838597,40,Saint Canices Road,Glasnevin,Dublin 11,County Dublin,D11 CV48
1404,2019-02-08,"44 ANNFIELD CRESCENT, CARPENTERSTOWN, DUBLIN 15",Dublin 15,Dublin,289000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.406490000000001,53.3738817,44,Annfield Drive,Porterstown,Dublin 15,County Dublin,D15 T3P0
1405,2019-02-08,"44 THE WELLINGTON, RIVERPARK APTS, CONYNGHAM RD DUBLIN 8",Dublin 8,Dublin,352500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3030824,53.3483129,,Conyngham Road,,Dublin 8,County Dublin,
1406,2019-02-08,"46 FORTUNE WALK, CITYWEST, SAGGART",Dublin 24,Dublin,150000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4246111,53.2839503,46,Fortunes Walk,Fortunestown,,County Dublin,
1407,2019-02-08,"5 MILLCOURT DR, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,235000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.418876399999999,53.32059479999999,5,Mill Court Drive,Deansrath,Dublin 22,County Dublin,D22 R9V3
1408,2019-02-08,"5 PEMBROKE COTTAGES, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,560000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2364803,53.3226805,5,Pembroke Cottages,,Dublin 4,County Dublin,D04 T6P8
1409,2019-02-08,"53 CHURCHFIELDS, MILLTOWN, DUBLIN 14",Dublin 14,Dublin,700000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2433084,53.3084364,53,Churchfields,Farranboley,Dublin 14,County Dublin,D14 C6F5
1410,2019-02-08,"55 EDENMORE CRESCENT, RAHENY, DUBLIN 5",Dublin 5,Dublin,302000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1814333,53.3858218,55,Edenmore Crescent,,Dublin 5,County Dublin,D05 WR85
