,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
10,2018-01-02,"Apt 70, Eustace Court, Coolinor",,Dublin,400882.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.140987,53.2857423,,,Monkstown,,County Dublin,
11,2018-01-03,"1 Ballygossan Park, Golf Links Road, Skerries",,Dublin,348017.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.110150399999999,53.56899929999999,,Golf Links Road,Holmpatrick,,County Dublin,K34 P048
12,2018-01-03,"10 SHANTALLA PARK, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,360000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.235791799999999,53.3869824,10,Shantalla Park,,,County Dublin,D09 EW93
13,2018-01-03,"14 Castleway, Kinsealy Lane, Malahide",,Dublin,729000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.164250699999999,53.4357572,14,Castleway,Broomfield,,County Dublin,
14,2018-01-03,"147 KILDARE RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,372000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.304660999999999,53.3248251,147,Kildare Road,,Dublin 12,County Dublin,D12 E7P2
15,2018-01-03,"16 AMBERFIELD, VERDEMONT, BLANCHARDSTOWN",,Dublin,203000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.393220599999999,53.38796989999999,,Snugborough Road,,Dublin 15,County Dublin,
16,2018-01-03,"16 CLEARSTREAM COURT, MCKEE AVENUE, FINGLAS",Dublin 11,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.300277299999999,53.3929313,16,Clearstream Court,Finglas North,,County Dublin,
17,2018-01-03,"17 WOODSTOWN LANE, KNOCKLYON, DUBLIN 16",Dublin 16,Dublin,456000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.321343199999999,53.2733849,17,Woodstown Lane,Ballycullen,Dublin 16,County Dublin,D16 XP70
18,2018-01-03,"20  Greenbank House, Cualanor, Upper Glenageary Road",,Dublin,273488.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1403663,53.28233179999999,,,Honeypark,,County Dublin,
19,2018-01-03,"25 CASTLEKNOCK DOWNS, DUBLIN 15, DUBLIN",Dublin 15,Dublin,342000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3804799,53.37872669999999,25,Castleknock Downs,Blanchardstown,Dublin 15,County Dublin,D15 KC3V
20,2018-01-03,"28 LYMEWOODS MEWS, NORTHWOOD, SANTRY",,Dublin,269000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2580491,53.4027696,,Northwood Park,,Dublin 9,County Dublin,
21,2018-01-03,"36 LISSADEL DRIVE, DRIMAGH, DUBLIN 12",,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3143192,53.3314135,36,Lissadel Drive,,,County Dublin,D12 CP76
22,2018-01-03,"40 HERBERT PARK, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,2725000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.233060999999999,53.3287637,40,Herbert Park,,,County Dublin,D04 R8F7
23,2018-01-03,"5 LAMBAY VIEW, RUSH, DUBLIN",,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.0922412,53.5349353,5,Lambay View,Ballustree,,County Dublin,K56 R526
24,2018-01-03,"61 CROMCASTLE RD, KILMORE WEST, COOLOCK DUBLIN 5",Dublin 5,Dublin,302500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2210733,53.39624939999999,61,Cromcastle Road,Kilmore,Dublin 5,County Dublin,D05 RX64
25,2018-01-03,"63 ST BEGNETS VILLAS, DALKEY, DUBLIN",,Dublin,605000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1103523,53.278644,63,Saint Begnet's Villas,Dalkey,,County Dublin,A96 D922
26,2018-01-03,"65 COLLEGEFORT, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3734937,53.3695672,65,Collegefort,Castleknock,,Contae Bhaile Átha Cliath,
27,2018-01-03,"APT 11D METROPOLITAN APPARTMENTS, 67 INCHICORE ROAD, KILMAINHAM",,Dublin,281000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3146435,53.341694,,Inchicore Road,Kilmainham,Dublin 8,County Dublin,
28,2018-01-03,"APT 18, MARYLAND HOUSE BEECHFIELD HAVEN, SHANKILL",Dublin 18,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1221247,53.2351593,2,Beechfield Haven,Shanganagh,,County Dublin,
29,2018-01-03,"APT 4, 39 LOWER DORSET ST, DUBLIN",Dublin 1,Dublin,197000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2609673,53.3597291,39,Dorset Street Lower,,Dublin 1,County Dublin,D01 F8K1
30,2018-01-03,"No. 3 Castlechurch Drive, Castlechurch, Newcastle",,Dublin,281939.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.497462899999999,53.3001744,3,Castlechurch Drive,Cornerpark,,County Dublin,D22 N2K5
31,2018-01-04,"1 MAPLE, HAZELDENE, DONNYBROOK DUBLIN 4",Dublin 4,Dublin,765000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2315287,53.323486,,Hazeldene,,,County Dublin,
32,2018-01-04,"1 PARK HOUSE, WILLANS DR, ONGAR GREEN DUBLIN 15",Dublin 15,Dublin,143000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2872878,53.3579055,191,North Circular Road,,,County Dublin,
33,2018-01-04,"101 COOLEY RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,290000.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.3216547,53.3287127,101,Cooley Road,,Dublin 12,County Dublin,D12 XY81
34,2018-01-04,"11 WARRENMOUNT PLACE, BLACKPITTS, DUBLIN 8",Dublin 8,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.275846599999999,53.33603100000001,11,Warrenmount Place,,Dublin 8,County Dublin,D08 T1X0
35,2018-01-04,"120 DOWLAND RD, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,307000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.317140699999999,53.318135,120,Dowland Road,Walkinstown,,County Dublin,D12 W5Y2
36,2018-01-04,"14 Willow House, Silverbanks, Baldoyle",Dublin 13,Dublin,219512.2,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,-6.1400036,53.40163099999999,,Red Arches Avenue,,Dublin,County Dublin,
37,2018-01-04,"15 BROOKDALE RD, RIVERVALLEY, SWORDS",,Dublin,246346.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2486793,53.4533754,15,Brookdale Road,Hilltown,,County Dublin,K67 V9D7
38,2018-01-04,"16 CRESTFIELD AVE, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,460000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2516813,53.386215,16,Crestfield Avenue,Whitehall,Dublin 9,County Dublin,D09 XH73
39,2018-01-04,"16 Grace Park Grove, Grace Park Wood, Grace Park Road",Dublin 9,Dublin,453744.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2481507,53.3696192,,Grace Park Way,Drumcondra,,County Dublin,
40,2018-01-04,"16 ST JOSEPHS SQ, CLONTARF, DUBLIN 3",Dublin 3,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.197365599999999,53.3608239,16,Saint Joseph's Square,Clontarf,Dublin 3,County Dublin,D03 K237
41,2018-01-04,"180 BEAUVALE PARK, ARTANE, DUBLIN 5",Dublin 5,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2184142,53.3852956,180,Beauvale Park,,Dublin 5,County Dublin,D05 A9K5
42,2018-01-04,"21 CAIRNWOOD COURT, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.387455999999999,53.2935731,21,Cairnwood Court,Cookstown,,County Dublin,D24 Y9H6
43,2018-01-04,"21 THE PARK, BEAUMONT WOODS, BEAUMONT DUBLIN 9",Dublin 9,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2298142,53.3899124,77,The Park,,Dublin 9,County Dublin,D09 T974
44,2018-01-04,"24 Stratton Drive, Adamstown Square, Adamstown",,Dublin,255506.6,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4669294,53.339216,24,Stratton Drive,Finnstown,,County Dublin,K78 NY81
45,2018-01-04,"28 HAZELWOOD COURT, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.417791299999999,53.3943906,28,Hazelwood Court,Huntstown,,County Dublin,D15 F3CN
46,2018-01-04,"32 ABBEY PARK, KILLESTER, DUBLIN 5",Dublin 5,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2095683,53.378152,32,Abbey Park,Clontarf West,Dublin 5,County Dublin,D05 H7N5
47,2018-01-04,"32 Dodderbrook Drive, Dublin 24",Dublin 24,Dublin,370000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,-6.3414845,53.2689832,32,Dodderbrook Drive,Oldcourt,Dublin 24,County Dublin,D24 DE0R
48,2018-01-04,"35 Grace Park, Dromcondra, Dublin 9",,Dublin,440528.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.2481507,53.3696192,,Grace Park Way,Drumcondra,,County Dublin,
49,2018-01-04,"365 CLOGHER ROAD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,270000.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.285378499999999,53.329245,365,Clogher Road,,Dublin 12,County Dublin,D12 DY23
50,2018-01-04,"38 The Green, The Paddocks, Hansfield",Dublin 15,Dublin,286343.6,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.439134800000001,53.3961029,,The Paddocks,Hansfield,,County Dublin,
51,2018-01-04,"39 THE RED MILL, NORTH BRUNSWICK ST, DUBLIN 7",Dublin 7,Dublin,203778.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2780647,53.35041380000001,,Brunswick Street North,Smithfield,Dublin 7,County Dublin,
52,2018-01-04,"40A ARAS NA CLUAINE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,115000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3832399,53.3271536,,,Yellowmeadows,,County Dublin,
53,2018-01-04,"43 SILCHESTER PARK, GLENAGEARY, DUBLIN",,Dublin,700000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.133169199999999,53.28245399999999,43,Silchester Park,Glenageary,,County Dublin,A96 W9P6
54,2018-01-04,"5  Willow House, Silverbanks, The Coast",Dublin 13,Dublin,140969.16,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,,,,,,,
55,2018-01-04,"61 BROOKFIELD EST, KIMMAGE CROSS RD, DUBLIN 12",Dublin 12,Dublin,445000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3001043,53.313197,61,Brookfield,,Dublin 12,County Dublin,D12 X2E4
56,2018-01-04,"65 CHRISTCHURCH VIEW, NICHOLAS ST, DUBLIN 8",Dublin 8,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.271268,53.3425185,,Nicholas Street,Wood Quay,Dublin 8,County Dublin,
57,2018-01-04,"8 Hamilton Hill, Barnageeragh Cove, Skerries",,Dublin,378854.62,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.141832,53.5843441,8,Hamilton Hill,Barnageera,,County Dublin,K34 PW29
58,2018-01-04,"9 THE PADDOCKS CRESCENT, ADAMSTOWN, LUCAN",,Dublin,240000.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.4595794,53.3473773,9,The Paddocks Crescent,Adamstown,,County Dublin,K78 H293
59,2018-01-04,"90 MOUNT GARRETT PARK, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3936798,53.423685,90,Mount Garrett Park,,,County Dublin,
60,2018-01-04,"Apt 89 Eustace Court, Cualanor, Upper Glenageary Road",,Dublin,422907.49,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.140987,53.2857423,,,Monkstown,,County Dublin,
61,2018-01-04,"APT 9 GROUND FLOOR, TIMBER MILL, ARTANE DUBLIN 5",Dublin 5,Dublin,249000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2113331,53.3853607,5,The Timber Mill,,,County Dublin,
62,2018-01-04,"MARYMOUNT HOUSE, DARDISTOWN, CLOGHRAN",,Dublin,635000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.237654099999999,53.41363399999999,,,Dardistown,,County Dublin,
63,2018-01-05,"11 Hollywood Rath Park, Hollystown",Dublin 15,Dublin,341409.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3759736,53.42490950000001,11,Hollywoodrath Rise,Hollywoodrath,Dublin 15,County Dublin,D15 YY2H
64,2018-01-05,"12 Grace Park way, Grace Park Wood, Grace Park Road",Dublin 9,Dublin,418502.2,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2481507,53.3696192,,Grace Park Way,Drumcondra,,County Dublin,
65,2018-01-05,"12 rathbeale grove, swords",,Dublin,286343.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,-6.2268722,53.46009,12,Rathbeale Grove,Swords Glebe,,County Dublin,K67 X0Y3
66,2018-01-05,"121 IVERAGH RD, GAELTACHT PARK, DUBLIN 9",Dublin 9,Dublin,193800.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.247668699999999,53.3823434,121,Iveragh Road,Whitehall,Dublin 9,County Dublin,D09 CX29
67,2018-01-05,"14 MCCABE VILLAS, BOOTERSTOWN, CO DUBLIN",,Dublin,403000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2035012,53.3044642,14,McCabe Villas,Booterstown,,County Dublin,A94 DK58
68,2018-01-05,"16 SPRINGBANK, SAGGART, DUBLIN",Dublin 24,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4535567,53.281882,16,Springbank,Saggart,,County Dublin,D24 W273
69,2018-01-05,"19 GLANDORE RD, DRUMCONDRA, DUBLIN CITY",Dublin 9,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.239221499999999,53.37398349999999,19,Glandore Road,Grace Park,Dublin 9,County Dublin,D09 C9X8
70,2018-01-05,"19 GRANGEVIEW PLACE, GRANGEVIEW, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,191000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4307414,53.3290673,,Grange View Road,Kilmahuddrick,Dublin 22,County Dublin,
71,2018-01-05,"19 MOUNT PROSPECT DR, CLONTARF, DUBLIN 3",Dublin 3,Dublin,765000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1841555,53.3683588,19,Mount Prospect Drive,Clontarf,Dublin 3,County Dublin,D03 FW28
72,2018-01-05,"19 PARK HOUSE, BENSON ST, DUBLIN 2",Dublin 2,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2334697,53.3449372,,Benson Street,Dublin Docklands,Dublin 2,County Dublin,
73,2018-01-05,"2 SUNDALE PARADE, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.40999,53.2833962,2,Sundale Parade,Jobstown,Baile Átha Cliath 24,County Dublin,D24 RK76
74,2018-01-05,"21 CASTLEGRANGE DR, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4302647,53.4003332,21,Castlegrange Drive,Castaheany,,County Dublin,D15 K0WR
75,2018-01-05,"21 DUNAWLEY DR, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,271000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.403235100000001,53.3252598,21,Dunawley Drive,Bawnoges,Dublin 22,County Dublin,D22 WD26
76,2018-01-05,"26 DERRYNANE GARDENS, BATH AVE, SANDYMOUNT",Dublin 4,Dublin,580000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2285888,53.3376284,26,Derrynane Gardens,,,County Dublin,
77,2018-01-05,"27 Hampton Gardens Avenue, Balbriggan",,Dublin,221194.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2017317,53.6076743,27,Hampton Gardens Avenue,Clogheder,,County Dublin,K32 TV06
78,2018-01-05,"33 HUNTSTOWN DRIVE, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,261100.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4106798,53.4007568,33,Huntstown Drive,Blakestown,Dublin 15,County Dublin,D15 ENN7
79,2018-01-05,"33 RAVENSDALE DR, KIMMAGE, DUBLIN 12",Dublin 12,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2998772,53.3134994,33,Ravensdale Drive,,Dublin 12,County Dublin,D12 E248
80,2018-01-05,"39 SITRIC RD, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2850015,53.35142399999999,39,Sitric Road,,Dublin 7,County Dublin,D07 P8Y9
81,2018-01-05,"39 The Green, The Paddocks, Hansfield",Dublin 15,Dublin,290748.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.439134800000001,53.3961029,,The Paddocks,Hansfield,,County Dublin,
82,2018-01-05,"4 THE CLOSE, WOODPARK, BALLINTEER DUBLIN 16",Dublin 16,Dublin,525000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2456175,53.2735407,4,The Close,Woodpark,Dublin 16,County Dublin,D16 KV77
83,2018-01-05,"40 LARKFIELD VIEW, LUCAN, DUBLIN",,Dublin,273000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4176912,53.35269779999999,40,Larkfield View,Ballyowen,,County Dublin,K78 DV74
84,2018-01-05,"43 LORCAN GROVE, SANTRY, DUBLIN 9",Dublin 9,Dublin,170000.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.2363689,53.39126419999999,43,Lorcan Grove,Whitehall,Dublin 9,County Dublin,D09 ET95
85,2018-01-05,"46 DUN EMER WAY LUSK, DUBLIN",,Dublin,193000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.179504,53.527344,46,Dun Emer Way,Regles,,County Dublin,K45 W447
86,2018-01-05,"5 HARBOUR VIEW, HOWTH, DUBLIN 13",Dublin 13,Dublin,50000.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.067284,53.3861348,5,Harbour View,,,County Dublin,D13 PV34
87,2018-01-05,"6 ASHLEIGH COURT, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,281500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3673725,53.3800495,,Ashleigh Court,Castleknock,,County Dublin,
88,2018-01-05,"6 DEERPARK LODGE, KILTIPPER, DUBLIN 24",Dublin 24,Dublin,156500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3733648,53.2715196,24,Deerpark Avenue,Kiltipper,,County Dublin,
89,2018-01-05,"60 GRIFFITH PARADE, BALLYGALL RD EAST, DUBLIN 11",Dublin 11,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2819603,53.3828976,60,Griffith Parade,,Dublin 11,County Dublin,D11 W2K3
90,2018-01-05,"619 CLONARD RD, KIMMAGE, DUBLIN 12",Dublin 12,Dublin,652000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.298824199999999,53.3172959,619,Clonard Road,,Dublin 12,County Dublin,D12 K4A3
91,2018-01-05,"69 ROCKFIELD AVE, TERENURE, DUBLIN 12",Dublin 12,Dublin,545000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3147772,53.3099852,69,Rockfield Avenue,Perrystown,,County Dublin,D12 KT68
92,2018-01-05,"8 GREAT COMMONS, LUSK VILLAGE, LUSK",,Dublin,231000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.160359499999999,53.5280882,8,Great Commons,,,County Dublin,K45 FD73
93,2018-01-05,"83 B HEYTESBURY LANE, BALLSBRIDGE, DUBLIN 4",,Dublin,630000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2432086,53.3288297,83B,Heytesbury Lane,Ballsbridge,Dublin 4,County Dublin,D04 Y8C9
94,2018-01-05,"9 NEWTOWNSMITH, SANDYCOVE, DUBLIN",,Dublin,1300000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.124117099999999,53.2883975,9,Newtownsmith,,,County Dublin,A96 YN15
95,2018-01-05,"9 POOLE ST, PIMBLICO, DUBLIN 8",Dublin 8,Dublin,120000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.281742299999999,53.3393942,9,Poole Street,Saint Catherine's,Dublin 8,County Dublin,D08 P5KH
96,2018-01-05,"APT 102, ROYAL CANAL COURT, ROYAL CANAL WAY DUBLIN 15",Dublin 15,Dublin,215000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.326178,53.37608350000001,,,,,County Dublin,
97,2018-01-05,"APT 12 SUTTON CASTLE, SHIELMARTIN ROAD, SUTTON",Dublin 13,Dublin,640000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.094057200000001,53.3718809,,Shielmartin Road,Sutton South,Dublin 13,County Dublin,
98,2018-01-05,"APT 4, 4 CHARLEMONT TERRACE, CROFTON RD",,Dublin,440000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1374189,53.295157,,Crofton Road,Dún Laoghaire,,County Dublin,
99,2018-01-05,"Apt. No. 12 Greenbank House, Cualanor  Uppr. Glenageary Road",,Dublin,268721.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,-6.1426919,53.2827277,,Glenageary Road Upper,Honeypark,,County Dublin,
100,2018-01-05,"Apt. No. 14 Greenbank House, Cualanor  Uppr. Glenageary Road",,Dublin,268721.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,-6.1403663,53.28233179999999,,,Honeypark,,County Dublin,
101,2018-01-05,"APT.2 -  ST STEEVENS GATE, ST. JAMES STREET, DUBLIN 8",,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2903194,53.3434805,8,James Street,The Liberties,Dublin 8,County Dublin,D08 E6P6
102,2018-01-06,"72 BRACKEN HILL, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,212500.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2364849,53.2697644,72,Bracken Hill,,,County Dublin,
103,2018-01-07,"55 PARNELL SQUARE WEST, ROTUNDA, DUBLIN 1",,Dublin,554178.0,No,No,Second-Hand Dwelling house /Apartment,,-6.26359,53.35203259999999,55,Parnell Square West,Rotunda,Dublin 1,County Dublin,
104,2018-01-07,"APT 1, 6 BELVEDERE PLACE, DUBLIN 1",,Dublin,585911.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2572739,53.3580652,6,Belvedere Place,Mountjoy,Dublin 1,County Dublin,D01 W654
105,2018-01-08,"10 ROBERT ST, DUBLIN 8, DUBLIN",Dublin 8,Dublin,190000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2860682,53.3398751,10,Robert Street,Saint Catherine's,Dublin 8,County Dublin,
106,2018-01-08,"10 THE MOORINGS, PORTOBELLO HARBOUR, DUBLIN 8",Dublin 8,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2666846,53.33048429999999,,Portobello Harbour,Saint Kevin's,Dublin 8,County Dublin,D08 R2N2
107,2018-01-08,"108 WHEATFIELD RD, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,230000.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.3678165,53.34898889999999,108,Wheatfield Road,Redcowfarm,Dublin 20,County Dublin,D20 WK61
108,2018-01-08,"11 ELTON COURT, SANDYCOVE, DUBLIN",,Dublin,750000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1131601,53.2845814,11,Elton Court,,,County Dublin,A96 FK59
109,2018-01-08,"12 ALEXANDRA WALK, PETER ST, DUBLIN 8",Dublin 8,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2723697,53.3312327,12,Alexandra Terrace,Portobello,Dublin 8,County Dublin,
110,2018-01-08,"12 Beechwood Gate, Beechwood, Hansfield",Dublin 15,Dublin,301101.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4463171,53.3930625,12,Beechwood Gate,Hansfield,Dublin 15,County Dublin,D15 XN5F
